##################################################;;;;;;;;;;;;;;x
# Abilities;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
chemical_weapons;Chemical Weapons;Tactiques d'interception;Abfangjägertaktiken;;Tácticas de intercepción;;;;;;;;;x;x,
chemical_warheads;Chemical Warheads;Tactiques d'attaque au sol;Angriffstaktiken gegen Bodentruppen;;Tácticas de ataque terrestre;;;;;;;;;x;x,
biological_weapons;Biological Weapons;Tactiques de frappe de la base aérienne;Angriffstaktiken gegen Flugfelder;;Tácticas de ataque a bases aéreas;;;;;;;;;x;x
biological_warheads;Biological Warheads;Tactiques de frappe du port;Angriffstaktiken gegen Häfen;;Tácticas de ataque a puertos;;;;;;;;;x;x
nuclear_weapons;Nuclear Weapons;Tactiques de frappe navale;Angriffstaktiken gegen Seeziele;;Tácticas de ataque naval;;;;;;;;;x;x
nuclear_warheads;Nuclear Warheads;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
neutron_weapons;Neutron Weapons;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
inteligence_desc;Military intelligence is a military discipline that exploits a number of information collection and analysis approaches to provide guidance and direction to commanders in support of their decisions. This is achieved by providing an assessment of available data from a wide range of sources, directed towards the commanders' mission requirements or responding to focused questions as part of the operational or campaign planning activity.;L'une des principales missions de nos chasseurs est d'intercepter les avions ennemis entrant dans notre espace aérien. Améliorer notre doctrine tactique permettra à nos chasseurs d'effectuer plus efficacement cette tâche essentielle.;Eine Hauptaufgabe unserer Jagdflugzeuge ist das Abfangen feindlicher Flugzeuge, die in unseren Luftraum fliegen. Die Verbesserung unserer taktischen Doktrin würde bewirken, dass unsere Jagdflugzeuge diese wichtige Aufgabe noch effizienter ausfüllen können.;;Una de las principales misiones de nuestros cazas es interceptar la aviación enemiga que accede a nuestro espacio aéreo. Si mejoramos nuestra doctrina táctica, nuestros cazas podrán realizar esta tarea vital con mayor eficacia.;;;;;;;;;x;x,,,
basic_inteligence_desc;Many of the most important facts are well known, or may be gathered from public sources. This form of information collection is known as open source intelligence. For example, the population, ethnic make-up and main industries of a region are extremely important to military commanders, and this information is usually public. It is however imperative that the collector of information understands that what he collected is Information.;L'une des principales missions de nos avions de soutien aérien rapproché est de frapper les troupes ennemies. Améliorer notre doctrine tactique permettra à nos avions de soutien aérien rapproché d'effectuer plus efficacement cette tâche essentielle.;Eine Hauptaufgabe unserer Schlachtflugzeuge ist der Beschuss feindlicher Bodentruppen. Die Verbesserung unserer taktischen Doktrin würde bewirken, dass unsere Schlachtflugzeuge diese wichtige Aufgabe noch effizienter ausfüllen können.;;Una de las principales misiones de nuestros aviones de apoyo aéreo de proximidad es atacar las tropas enemigas. Si mejoramos nuestra doctrina táctica, nuestros aviones de apoyo aéreo de proximidad podrán realizar esta tarea vital con mayor eficacia.;;;;;;;;;x;x,,,
modern_inteligence_desc;-------------------------------------- movement is an important function of tactical air power. Developing tactics to do this will improve our efficiency in carrying out this mission.;S'attaquer au ravitaillement de l'ennemi pour réduire son efficacité est une fonction importante de la puissance aérienne tactique. Développer des tactiques pour parvenir à cela améliorera notre efficacité lorsque nous menons de telles missions.;Angriffe auf die Nachschublinien des Feindes zur Schädigung seiner Kampfeffizienz ist eine wichtige Funktion der taktischen Luftkriegsführung. Die Entwicklung diesbezüglicher Taktiken würde unsere Effizienz bei der Ausführung solcher Angriffe erhöhen.;;El ataque de los suministros enemigos para reducir la eficacia de sus unidades es una importante función del poderío aéreo táctico. Si desarrollamos tácticas para ello, mejoraremos la eficacia de este tipo de misiones.;;;;;;;;;x;x,
sleeper_agents_desc;In espionage, a sleeper agent is one who has infiltrated into the target country and 'gone to sleep'. That is, he or she does nothing to communicate with his or her sponsor or any existing agents, nor to obtain information beyond that in public sources. They can also be referred to as 'deep cover' agents. They acquire jobs and identities—ideally ones which will prove useful in the future—and attempt to blend into everyday life as normal citizens.;Bombarder les aérodromes ennemis pour réduire son efficacité et endommager ses avions est une fonction importante de la puissance aérienne tactique. Développer des tactiques pour parvenir à cela améliorera notre efficacité lorsque nous menons de telles missions.;Die Bombardierung feindlicher Flugplätze zur Reduzierung ihrer Kampfeffizienz ist eine wichtige Funktion der taktischen Luftkriegsführung. Die Entwicklung diesbezüglicher Taktiken würde unsere Effizienz bei der Ausführung solcher Angriffe erhöhen.;;El bombardeo de aeródromos enemigos para reducir su eficacia y dañar a su aviación es una importante función del poderío aéreo táctico. Si desarrollamos tácticas para ello, mejoraremos la eficacia de este tipo de misiones.;;;;;;;;;x;x,
cyber_inteligence_desc;Cyber intelligence is intelligence gathering from computer systems and virutual identities. With cyber intelligence we no longer have a need to send so many spies to a foreign country and the enemy cannot capture one of our agents thus risking the revealing of the entire network.;Par conséquent, développer des tactiques appropriées pour garantir le succès de cette mission est capital. Angriffe auf in Häfen liegende Feindschiffe ist eine wichtige Funktion unserer Marineflieger. Die Entwicklung entsprechender Taktiken zur effizienten Durchführung solcher Angriffe ist demnach von größter Bedeutung.;;Atacar a los buques enemigos atracados en puerto es una de las misiones clave de nuestra aviación naval. Por ello, el desarrollo de las tácticas adecuadas para asegurar la consecución de la misión con eficacia es de la mayor importancia.;;;;;;;;;;x
echelon_inteligence_desc;ECHELON is a name used in global media and in popular culture to describe a signals intelligence (SIGINT) collection and analysis network. ECHELON was reportedly created to monitor the military and diplomatic communications of the Soviet Union and its Eastern Bloc allies during the Cold War in the early 1960s, but since the end of the Cold War it is believed to search also for hints of terrorist plots, drug dealers' plans, and political and diplomatic intelligence.;Attaquer les navires ennemis en mer est l'une des missions clé de notre aéronavale. Par conséquent, développer des tactiques appropriées pour garantir le succès de cette mission est capital.;Angriffe auf Feindschiffe auf hoher See ist eine wichtige Funktion unserer Marineflieger. Die Entwicklung entsprechender Taktiken zur effizienten Durchführung solcher Angriffe ist demnach von größter Bedeutung.;;Atacar a los buques enemigos en alta mar es una de las misiones clave de nuestra aviación naval. Por ello, el desarrollo de las tácticas adecuadas para asegurar la consecución de la misión con eficacia es de la mayor importancia.;;;;;;;;;x;x,
planetry_inteligence_desc;Now that we have the ECHELON network in place we can set up hotspots all over the globe and get a total coverage for our needs. This new way of surveillance shoudl provide us with all the info we need.;La formation de pilote est primordiale si nous souhaitons exploiter au mieux les conceptions de nos avions. Même de simples choses comme entraîner nos pilotes à tirer au meilleur moment pour économiser les munitions leur permettront d'exploiter au mieux nos avions. Ceci permettra à nos chasseurs de combattre plus longtemps et plus efficacement.;Wenn wir das Beste aus unseren Flugzeugdesigns herausholen möchten, dann müssen wir unsere Piloten ausbilden, zum Beispiel, wie man beim Abfeuern der Bordwaffen Munition sparen kann. Die Jagdpilotenausbildung würde die Reichweite und Kampfeffizienz unserer Jagdflugzeuge erhöhen.;;La instrucción de los pilotos es esencial si queremos sacar lo mejor de nuestros diseños aeronáuticos. Incluso las cosas más sencillas, como la instrucción de nuestros pilotos sobre cuándo es mejor disparar para conservar munición, les permitirá sacar lo mejor de nuestros aviones. Esto permitirá que nuestros cazas luchen más tiempo y de manera más eficaz.;;;;;;;;;x;x,,,
chrono_agents_desc;--------------------------------------.;La formation de pilote est primordiale si nous souhaitons exploiter au mieux les conceptions de nos avions. Même de simples choses comme entraîner nos pilotes à tirer au meilleur moment pour économiser les munitions leur permettront d'exploiter au mieux nos avions. Ceci permettra à nos chasseurs de combattre plus longtemps et plus efficacement.;Wenn wir das Beste aus unseren Flugzeugdesigns herausholen möchten, dann müssen wir unsere Piloten ausbilden, zum Beispiel, wie man beim Abfeuern der Bordwaffen Munition sparen kann. Die Jagdpilotenausbildung würde die Reichweite und Kampfeffizienz unserer Jagdflugzeuge erhöhen.;;La instrucción de los pilotos es esencial si queremos sacar lo mejor de nuestros diseños aeronáuticos. Incluso las cosas más sencillas, como la instrucción de nuestros pilotos sobre cuándo es mejor disparar para conservar munición, les permitirá sacar lo mejor de nuestros aviones. Esto permitirá que nuestros cazas luchen más tiempo y de manera más eficaz.;;;;;;;;;x;x,,,
wmd_weapons_desc;--------------------------------------;L'une des principales missions de nos chasseurs est d'intercepter les avions ennemis entrant dans notre espace aérien. Améliorer notre doctrine tactique permettra à nos chasseurs d'effectuer plus efficacement cette tâche essentielle.;Eine Hauptaufgabe unserer Jagdflugzeuge ist das Abfangen feindlicher Flugzeuge, die in unseren Luftraum fliegen. Die Verbesserung unserer taktischen Doktrin würde bewirken, dass unsere Jagdflugzeuge diese wichtige Aufgabe noch effizienter ausfüllen können.;;Una de las principales misiones de nuestros cazas es interceptar la aviación enemiga que accede a nuestro espacio aéreo. Si mejoramos nuestra doctrina táctica, nuestros cazas podrán realizar esta tarea vital con mayor eficacia.;;;;;;;;;x;x,,,
chemical_weapons_desc;---------------------------------;S'attaquer au ravitaillement de l'ennemi pour réduire son efficacité est une fonction importante de la puissance aérienne tactique. Développer des tactiques pour parvenir à cela améliorera notre efficacité lorsque nous menons de telles missions.;Angriffe auf die Nachschublinien des Feindes zur Schädigung seiner Kampfeffizienz ist eine wichtige Funktion der taktischen Luftkriegsführung. Die Entwicklung diesbezüglicher Taktiken würde unsere Effizienz bei der Ausführung solcher Angriffe erhöhen.;;El ataque de los suministros enemigos para reducir la eficacia de sus unidades es una importante función del poderío aéreo táctico. Si desarrollamos tácticas para ello, mejoraremos la eficacia de este tipo de misiones.;;;;;;;;;x;x,
chemical_warheads_des----------------------------------;Bombarder les aérodromes ennemis pour réduire son efficacité et endommager ses avions est une fonction importante de la puissance aérienne tactique. Développer des tactiques pour parvenir à cela améliorera notre efficacité lorsque nous menons de telles missions.;Die Bombardierung feindlicher Flugplätze zur Reduzierung ihrer Kampfeffizienz ist eine wichtige Funktion der taktischen Luftkriegsführung. Die Entwicklung diesbezüglicher Taktiken würde unsere Effizienz bei der Ausführung solcher Angriffe erhöhen.;;El bombardeo de aeródromos enemigos para reducir su eficacia y dañar a su aviación es una importante función del poderío aéreo táctico. Si desarrollamos tácticas para ello, mejoraremos la eficacia de este tipo de misiones.;;;;;;;;;;x
biological_weapons_desc;-------------------------------;Attaquer les navires ennemis dans leur port est l'une des missions clé de notre aéronavale. Par conséquent, développer des tactiques appropriées pour garantir le succès de cette mission est capital.;Angriffe auf in Häfen liegende Feindschiffe ist eine wichtige Funktion unserer Marineflieger. Die Entwicklung entsprechender Taktiken zur effizienten Durchführung solcher Angriffe ist demnach von größter Bedeutung.;;Atacar a los buques enemigos atracados en puerto es una de las misiones clave de nuestra aviación naval. Por ello, el desarrollo de las tácticas adecuadas para asegurar la consecución de la misión con eficacia es de la mayor importancia.;;;;;;;;;x;x,
biological_warheads_desc;------------------------------;Attaquer les navires ennemis en mer est l'une des missions clé de notre aéronavale. Par conséquent, développer des tactiques appropriées pour garantir le succès de cette mission est capital.;Angriffe auf Feindschiffe auf hoher See ist eine wichtige Funktion unserer Marineflieger. Die Entwicklung entsprechender Taktiken zur effizienten Durchführung solcher Angriffe ist demnach von größter Bedeutung.;;Atacar a los buques enemigos en alta mar es una de las misiones clave de nuestra aviación naval. Por ello, el desarrollo de las tácticas adecuadas para asegurar la consecución de la misión con eficacia es de la mayor importancia.;;;;;;;;;x;x,
nuclear_weapons_desc;----------------------------------;La formation de pilote est primordiale si nous souhaitons exploiter au mieux les conceptions de nos avions. Même de simples choses comme entraîner nos pilotes à tirer au meilleur moment pour économiser les munitions leur permettront d'exploiter au mieux nos avions. Ceci permettra à nos chasseurs de combattre plus longtemps et plus efficacement.;Wenn wir das Beste aus unseren Flugzeugdesigns herausholen möchten, dann müssen wir unsere Piloten ausbilden, zum Beispiel, wie man beim Abfeuern der Bordwaffen Munition sparen kann. Die Jagdpilotenausbildung würde die Reichweite und Kampfeffizienz unserer Jagdflugzeuge erhöhen.;;La instrucción de los pilotos es esencial si queremos sacar lo mejor de nuestros diseños aeronáuticos. Incluso las cosas más sencillas, como la instrucción de nuestros pilotos sobre cuándo es mejor disparar para conservar munición, les permitirá sacar lo mejor de nuestros aviones. Esto permitirá que nuestros cazas luchen más tiempo y de manera más eficaz.;;;;;;;;;x;x,,,
nuclear_warheads_desc;---------------------------------;L'une des principales missions de nos chasseurs est d'intercepter les avions ennemis entrant dans notre espace aérien. Améliorer notre doctrine tactique permettra à nos chasseurs d'effectuer plus efficacement cette tâche essentielle.;Eine Hauptaufgabe unserer Jagdflugzeuge ist das Abfangen feindlicher Flugzeuge, die in unseren Luftraum fliegen. Die Verbesserung unserer taktischen Doktrin würde bewirken, dass unsere Jagdflugzeuge diese wichtige Aufgabe noch effizienter ausfüllen können.;;Una de las principales misiones de nuestros cazas es interceptar la aviación enemiga que accede a nuestro espacio aéreo. Si mejoramos nuestra doctrina táctica, nuestros cazas podrán realizar esta tarea vital con mayor eficacia.;;;;;;;;;x;x,,,
neutron_weapons_desc;----------------------------------;L'une des principales missions de nos avions de soutien aérien rapproché est de frapper les troupes ennemies. Améliorer notre doctrine tactique permettra à nos avions de soutien aérien rapproché d'effectuer plus efficacement cette tâche essentielle.;Eine Hauptaufgabe unserer Schlachtflugzeuge ist der Beschuss feindlicher Bodentruppen. Die Verbesserung unserer taktischen Doktrin würde bewirken, dass unsere Schlachtflugzeuge diese wichtige Aufgabe noch effizienter ausfüllen können.;;Una de las principales misiones de nuestros aviones de apoyo aéreo de proximidad es atacar las tropas enemigas. Si mejoramos nuestra doctrina táctica, nuestros aviones de apoyo aéreo de proximidad podrán realizar esta tarea vital con mayor eficacia.;;;;;;;;;x;x,,,aircraft_laser_desc;-------------------------------------- aces of the skies. With advanced training not only will our pilots function better at battle but they will also have more experience going into the battle in the first place. With such an advantage we shouln't have any threats from the skies.;La formation de pilote est primordiale si nous souhaitons exploiter au mieux les conceptions de nos avions. Même de simples choses comme entraîner nos pilotes à tirer au meilleur moment pour économiser les munitions leur permettront d'exploiter au mieux nos avions. Ceci permettra à nos chasseurs de combattre plus longtemps et plus efficacement.;Wenn wir das Beste aus unseren Flugzeugdesigns herausholen möchten, dann müssen wir unsere Piloten ausbilden, zum Beispiel, wie man beim Abfeuern der Bordwaffen Munition sparen kann. Die Jagdpilotenausbildung würde die Reichweite und Kampfeffizienz unserer Jagdflugzeuge erhöhen.;;La instrucción de los pilotos es esencial si queremos sacar lo mejor de nuestros diseños aeronáuticos. Incluso las cosas más sencillas, como la instrucción de nuestros pilotos sobre cuándo es mejor disparar para conservar munición, les permitirá sacar lo mejor de nuestros aviones. Esto permitirá que nuestros cazas luchen más tiempo y de manera más eficaz.;;;;;;;;;;x,,,
##################################################;;;;;;;;;;;;;;x;x,,,
# Theoretical Research;;;;;;;;;;;;;;x;x,,,
##################################################;;;;;;;;;;;;;;x;x,,
robots;Robot Technology;Recherche en ingénierie navale;Forschung: Schiffsbautechnik;;Investigación de ingeniería naval;;;;;;;;;x;x,,
mwai;Artificial intelligence;Recherche en ingénierie sous-marine;Forschung: U-Boot-Technik;;Investigación de ingeniería submarina;;;;;;;;;x;x,,
modern_mechanics;Modern Mechanics;Recherche en ingénierie aéronautique;Forschung: Luftfahrttechnik;;Investigación de ingeniería aeronáutica;;;;;;;;;x;x,,
supreme_electronics;Supreme Electronics;Recherche en fuséologie;Forschung: Raketentechnik;;Investigación de técnica de cohetes;;;;;;;;;x;x,,
carbon_fiber_materials;Carbon Fiber Materials;Recherche en génie chimique;Forschung: Verfahrenstechnik;;Investigación de ingeniería química;;;;;;;;;x;x,,
fusion_cells;Fusion Cells;Recherche en physique nucléaire;Atomphysikforschung;;Investigación de física nuclear;;;;;;;;;x
cabal;CABAL;Recherche de réacteurs;Forschung: Strahltriebwerke;;Investigación de motor a reacción;;;;;;;;;x;x,,
cyborg_implemantation;Cyborg Implementation;Recherche en génie mécanique;Forschung: Maschinenbau;;Investigación de ingeniería mecánica;;;;;;;;;x;x,,
missile_technology;Basic Missile Technology;Recherche en génie électronique;Forschung: Elektrotechnik;;Investigación de ingeniería electrónica;;;;;;;;;x;x,,
short_range_missile;Short Range Missiles;Recherche en artillerie;Forschung: Artillerie;;Investig. artillería;;;;;;;;;x;x,,
short_range_missile_defense;Short Range Missile Defense;Étude de la guerre de mouvement;Forschung: Mobile Kriegsführung;;Investigación de guerra de movimiento;;;;;;;;;x;x,,
medium_range_missile;Medium Range Missiles;Étude de la guerre de milice;Forschung: Milizkriegsführung;;Investigación de guerra de milicias;;;;;;;;;x;x,,
medium_range_missile_defense;Medium Range Missile Defense;Étude de la guerre d'infanterie;Forschung: Infanteriekriegsführung;;Investigación de guerra de infantería;;;;;;;;;x;x,,
long_range_icbm_missiles;Long Range Missiles;Étude de la guerre d'infanterie;Forschung: Infanteriekriegsführung;;Investigación de guerra de infantería;;;;;;;;;x;x,,
long_range_icbm_missile_defense;Long Range Missile Defense;Étude de la guerre d'infanterie;Forschung: Infanteriekriegsführung;;Investigación de guerra de infantería;;;;;;;;;x;x,,
anti_satelite_weapons;Anti Satellite Weapons;Étude de la guerre d'infanterie;Forschung: Infanteriekriegsführung;;Investigación de guerra de infantería;;;;;;;;;x;x,,
robots_desc;A robot is a mechanical or virtual intelligent agent that can perform tasks automatically or with guidance, typically by remote control. In practice a robot is usually an electro-mechanical machine that is guided by computer and electronic programming. Robots can be autonomous, semi-autonomous or remotely controlled.;Étude de la guerre d'infanterie;Forschung: Infanteriekriegsführung;;Investigación de guerra de infantería;;;;;;;;;x;x,,
mwai_desc;--------------------------------------.;Étude de la guerre d'infanterie;Forschung: Infanteriekriegsführung;;Investigación de guerra de infantería;;;;;;;;;x;x,,
modern_mechanics_desc;--------------------------;Étude de la guerre d'infanterie;Forschung: Infanteriekriegsführung;;Investigación de guerra de infantería;;;;;;;;;x;x,,
supreme_electronics_desc;---------------------;Étude de la guerre d'infanterie;Forschung: Infanteriekriegsführung;;Investigación de guerra de infantería;;;;;;;;;x;x,,
carbon_fiber_materials_desc;-----------------------;Étude de la guerre d'infanterie;Forschung: Infanteriekriegsführung;;Investigación de guerra de infantería;;;;;;;;;x;x,,
fusion_cells_desc;--------------------------------;Étude de la guerre d'infanterie;Forschung: Infanteriekriegsführung;;Investigación de guerra de infantería;;;;;;;;;x;x,,
cabal_desc;---------------------------------------;Étude de la guerre d'infanterie;Forschung: Infanteriekriegsführung;;Investigación de guerra de infantería;;;;;;;;;x;x,,
cyborg_implemantation_desc;------------------------;Étude de la guerre d'infanterie;Forschung: Infanteriekriegsführung;;Investigación de guerra de infantería;;;;;;;;;x;x,,
##################################################;;;;;;;;;;;;;;x;,,,,
# Land Doctrine Techs;;;;;;;;;;;;;;x;,,,,
##################################################;;;;;;;;;;;;;;x;,,,,
guirilla_warfare;Guerrilla Warfare;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
basic_infantry_training;Basic Infantry Training;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
desert_warfare_training;Desert Warfare;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
jungle_warfare_training;Jungle Warfare;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
mountain_warfare_training;Mountain Warfare;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
urban_warfare_training;Urban Warfare;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
amphibious_warfare_training;Amphibious Warfare;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
airborne_warfare_training;Airborne Warfare;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
special_forces_training;Advanced Infantry Training;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
guirilla_warfare_desc;The strategy and tactics of guerrilla warfare tend to focus around the use of a small, mobile force competing against a larger, more unwieldy one. The guerrilla focuses on organizing in small units, depending on the support of the local population, as well as taking advantage of terrain more accommodating of small units. actically, the guerrilla army would avoid any confrontation with large units of enemy troops.;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
basic_infantry_training_desc;No war can truely be won without taking control of land and infantry are at the spearhead of invading forces. For us to be able to defend and invade other territories we need an adequate inantry forces, these are the most basic soldiers but without who no control can be established over a wanted area.;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
desert_warfare_training_desc;Desert warfare is combat in deserts. In desert warfare the elements can sometimes be more dangerous than the actual enemy. The desert terrain is the second most inhospitable to troops following a cold environment. The low humidity, extremes of heat/cold, and lack of obstacles and wild-life allows the increased use of electronic devices and unmanned aircraft for surveillance and attacks.;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
jungle_warfare_training_desc;The jungle environment has a variety of effects on military operations. Dense vegetation can limit lines of sight and arcs of fire, but can also provide ample opportunity for camouflage and plenty of material with which to build fortifications. Jungle terrain, often without good roads, can be inaccessible to vehicles and so makes supply and transport difficult, which in turn places a premium on air mobility.;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
mountain_warfare_training_desc;Mountain warfare refers to warfare in the mountains or similarly rough terrain. This type of warfare is also called Alpine warfare, named after the Alps mountains. Mountain warfare is one of the most dangerous types of combat as it involves surviving not only combat with the enemy but also the extreme weather and dangerous terrain. Mountain ranges are of strategic importance since they often act as a natural border.;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
urban_warfare_training_desc;Urban warfare is combat conducted in urban areas such as towns and cities. Urban combat is very different from combat in the open at both the operational and tactical level. Complicating factors in urban warfare include the presence of civilians and the complexity of the urban terrain. Some civilians may be difficult to distinguish from combatants such as armed militias and gangs, and particularly individuals who are simply trying to protect their homes.;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
amphibious_warfare_training_desc;Amphibious warfare is the use of naval firepower, logistics and strategy to project military power ashore. In previous eras it stood as the primary method of delivering troops to non-contiguous enemy-held terrain. In this modern era amphibious warfare persists in the form of commando insertion by fast patrol boats, zodiacs and mini-submersibles.;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
airborne_warfare_training_desc;Airborne forces are military units, usually light infantry, set up to be moved by aircraft and 'dropped' into battle. Thus they can be placed behind enemy lines, and have an ability to deploy almost anywhere with little warning. The formations are limited nly by the number and size of their aircraft, so given enough capacity a huge force can appear out of nowhere in minutes, an action referred to as vertical envelopment.;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
special_forces_training_desc;With our infantry having the basic know how of modern combat it is time to turn them into real unstopble war machines, with advanced training they will be even more effective on the battlefield.;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
elastic_defence;Elastic Defence;Défense flexible;Elastische Verteidigung;;Defensa elástica;;;;;;;;;x;x
large_formations;Large Formations;Formations de grande taille;Masseneinheiten;;Grandes formaciones;;;;;;;;;x;x,,,,,
mobile_warfare;Mobile Warfare;Guerre de mouvement;Mobile Kriegsführung;;Guerra de maniobras;;;;;;;;;x;x
delay_doctrine;Delay Doctrine;Doctrine du délai;Verzögerungs-Doktrin;;Doctrina del retardo;;;;;;;;;x;x
human_wave;Human Wave;Vague humaine;Menschliche Welle;;Oleada humana;;;;;;;;;x;x,,,,,
superior_firepower;Superior Firepower;Puissance de feu supérieure;Feuerüberlegenheit;;Potencia de fuego superior;;;;;;;;;x;x
mechanized_offensive;Mechanised Offensive;Offensive mécanisée;Mechanisierte Offensive;;Ofensiva mecanizada;;;;;;;;;x;x
guerilla_warfare_desc;Sometimes it is best to fight unconventionally, with small groups of troops roaming through the front lines, avoiding battles and causing mayhem. If our army is prepared for this kind of guerilla warfare, then our units can inflict nasty ambushes on attacking enemies. HQ brigades will also consume fewer supplies.;Parfois le mieux est de combattre d'une manière non conventionnelle en petits groupes parcourant les lignes de front, évitant les combats et semant le trouble. Si notre armée est préparée à ce type de guérilla, nos unités pourront alors tendre d'impitoyables embuscades pendant les attaques ennemies. Les brigades de notre QG consommeront également moins de ravitaillement.;Manchmal ist der unkonventionelle Kampf mit kleinen Kampftruppen, die unter Vermeidung direkter Gefechte durch das Frontgebiet streifen und für Chaos sorgen, der beste Weg zum Erfolg. Wenn unsere Armee für diese Art von Guerilla-Kriegsführung vorbereitet wäre, könnten unsere Einheiten den Feind in blutige Hinterhalte locken. Außerdem würden unsere Kommandobrigaden weniger Nachschub verbrauchen.;;En ocasiones, es mejor luchar de forma no convencional, con grupos pequeños de tropas recorriendo las líneas del frente, evitando las batallas y causando problemas. Si tu ejército está listo para este tipo de guerra de guerrillas, nuestras unidades podrán tender peligrosas emboscadas a los enemigos que atacan. Las brigadas del CG también consumirán menos suministros.;;;;;;;;;x;x,
elastic_defence_desc;In the last war, we made much use of lines of trenches and fixed positions to stop the enemy. Now, by holding the front lines lightly, with reserves sent to stop the enemy when he has committed his troops, we can conduct a more efficient, elastic defence. This means our troops will be more likely to effect a tactical withdrawal when attacked and our HQ brigades will be better organised.;Au cours de la dernière guerre, nous avons bien plus utilisé les lignes de tranchées et les positions fixes pour stopper l'ennemi. Désormais, en allégeant les lignes de front et en envoyant des troupes pour stopper l'ennemi dès qu'il engage ses troupes, nous pourrons mener une défense flexible plus efficace. Ainsi, nos troupes seront plus susceptibles d'effectuer un repli tactique lorsqu'elles sont attaquées et les brigades de notre QG seront mieux organisées.;Im 1. Weltkrieg haben wir uns zum Aufhalten des Feindes meistens auf Schützengräben und feste Stellungen gestützt. Mittlerweile können wir eine flexiblere Verteidigungsmethode einsetzen, die auf dem Vorhadensein von Reserven aufbaut. Dies bedeutet, dass unsere Truppen den angreifenden Feind mit größerer Wahrscheinlichkeit zum taktischen Rückzug zwingen können und dass unsere Kommandobrigaden besser organisiert sind.;;Durante la última guerra, hicimos buen uso de las líneas de trincheras y posiciones fijas para detener al enemigo. Ahora, con unas líneas de frente más flexibles y reservas enviadas para interceptar al enemigo cuando compromete a sus tropas, podemos llevar una defensa elástica mucho más eficaz. Con ello nuestras tropas tendrán más probabilidades de realizar una retirada táctica cuando sean atacadas, y nuestras brigadas del CG estarán mejor organizadas.;;;;;;;;;x;x
