CODE;ENGLISH;FRENCH;GERMAN;POLSKI;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGESE;RUSSIAN;FINNISH;x
EVTDESC6012;We have detected a massive explosion at a magnitude of 1.5 on the Richter scale. north-east of Murmansk. approximately 250 kilometres (160 mi) from Norway, and 80 kilometres (50 mi) from the Kola Peninsula. According to our intelligence the Russians are conducting military exercises of their Northern Fleet. \n \nIt seems one of their nuclear submarines the 'Kursk' had sunk due to an explosion and its crew are in danger. We should offer our assistance to the Russians in dealing with this incident since their navy may not be properly equipped to handle a rescue attempt in that region. \n \nIt is likely the Russians will refuse our offer to help but we should try regardless.;;;;;;;;;;;;;x
EVTDESC6013;From the mid-1980s, plans were put forward by James Watson, one of the two men who had made the seminal discovery of the structure of DNA to map the entire genome or genetic blueprint of the human species. The project officially began in 1990 and had teams working across the world. \n \nOn June 26 2000 two years ahead of schedule a "rough draft" was announced by Bill Clinton and Tony Blair. The draft covered perhaps 97 percent of around three billion chemical base pars that are assembled into some 20,000 genes bundled into the twenty-four chromosomes in every human cell to form the essential instructions for the building of a living body. \n \nThe complete genome has provided a wealth of data to aid scientists to study in far more detail the ineractions of genes and the ways in which they manifest in the body.;;;;;;;;;;;;;x
EVTDESC6014;Following the refusal by Saddam Hussein to go to exile the United States launched an invasion of Iraq dubbed Operation Iraqi Freedom. \n \nThe invasion was preceded by an air strike on the Presidential Palace in Baghdad on 19 March 2003. The following day, coalition forces launched an incursion into Basra Province from their massing point close to the Iraqi-Kuwaiti border. \n \nWhile the special forces launched an amphibious assault from the Persian Gulf to secure Basra and the surrounding petroleum fields, the main invasion army moved into southern Iraq, massive air strikes across the country and against Iraqi command and control threw the defending army into chaos and prevented an effective resistance. \n \nThe invasion of Iraq was strongly opposed by some long-standing U.S. allies. Their leaders argued that there was no evidence of weapons of mass destruction in Iraq.;;;;;;;;;;x
EVTDESC6015;Saddam Hussein's regime in Iraq has agreed that he steps down, he is to be replaced by one of his sons and the ruling Ba'ath party will remain in power. while this is an acceptance of our demands the situation in Iraq will not change much. \n \nWe can avoid a war and allow the ruling Saddam family to hold power but this will present a continuing threat to our forces and bases in the region, it may also hinder our progress in Afghanistan. We should decide what to do in reaction to this unanticipated move by the Iraqi regime.;;;;;;;;;;;;;x
EVTDESC6016;The Space Shuttle Columbia disaster occurred on February 1, 2003, when the space shuttle Columbia disintegrated over Texas and Louisiana as it reentered Earth's atmosphere, killing all seven crew members. \n \nDuring the launch of STS-107, Columbia's 28th mission, a piece of foam insulation broke off from the Space Shuttle external tank and struck the left wing. A few previous shuttle launches had seen minor damage from foam shedding, but some engineers suspected that the damage to Columbia was more serious. NASA managers limited the investigation, reasoning that the crew could not have fixed the problem if it had been confirmed. \nWhen Columbia reentered the atmosphere of Earth, the damage allowed hot atmospheric gases to penetrate and destroy the internal wing structure, which caused the spacecraft to become unstable and slowly break apart. \n \nAfter the disaster, Space Shuttle flight operations were suspended for more than two years, similar to the aftermath of the Challenger disaster.;;;;;;;;;;;;;x
EVTDESC6017;Major offensive operations in Afghanistan are over and both the Taliban and Al-Qaeda have suffered a blowing defeat from coalition forces. \n \nDespite this, the most wanted man in Afghanistan has managed to escape the forces of the coalition and escape into neighbouring Pakistan. The hunt for Bin Laden continues and will take part in both Afghanistan and Pakistan. \n \nAn enormous effort must now be done to restore order to Afghanistan and build from the ground up government institutions, this will be a difficult task in light of massive and brutal scope of the insurgency coalition forces will be facing from both Taliban and Al-Qaeda operatives who have refused to surrender and continue guerilla war against coalition forces. \n \nTheir numbers are strengthen by foreign fighters arriving in Afghanistan to fight a Jihad (holy war) just as it was during the Soviet occupation of Afghanistan.;;;;;;;;;;;;;x
EVTDESC6018;The 2003 Mission Accomplished speech gets its name from a banner that read "Mission Accomplished" displayed on the aircraft carrier USS Abraham Lincoln during a televised address by United States President George W. Bush and the controversy that followed. \n \nPresident Bush stated at the time that this was the end to major combat operations in Iraq. Bush's assertion and the sign itself became controversial after guerrilla warfare in Iraq increased during the Iraqi insurgency. The vast majority of casualties, both military and civilian, occurred after the speech. \n \nSaddam Hussein has been removed from power but many areas in Iraq contain foreign and Al-Qaeda fighters that have called for a holy war against the United States and coalition forces just like they did in Afghanistan.;;;;;;;;;;;;;x
EVTDESC6019;Hurricane Katrina was the eleventh named storm and fifth hurricane of the 2005 Atlantic hurricane season. It was the costliest natural disaster, as well as one of the five deadliest hurricanes, in the history of the United States. The storm is currently ranked as the third most intense United States landfalling tropical cyclone. \n \nOverall, at least 1,833 people died in the hurricane and subsequent floods, making it the deadliest United States hurricane since the 1928 Okeechobee hurricane. Total property damage was estimated at $108 billion. \n \nThe criticisms of the government's response to Hurricane Katrina primarily consisted of criticism of mismanagement and lack of leadership in the relief efforts in response to the storm and its aftermath. More specifically, the criticism focused on the delayed response to the flooding of New Orleans, and the subsequent state of chaos in the Crescent City.;;;;;;;;;;;;;x
EVTDESC6020;Financial services firm Lehman Brothers filed for Chapter 11 bankruptcy. \n \nThe filing remains the largest bankruptcy filing in U.S. history, with Lehman holding over $600 billion in assets. \n \nLehman borrowed significant amounts to fund its investing in the years leading to its bankruptcy in 2008, a process known as leveraging or gearing. \n \nA significant portion of this investing was in housing-related assets, making it vulnerable to a downturn in that market. \n \nThe collapse of Lehman Brothers is largely seen as the catalyst to the 2008 world financial crisis and the subsequent Euro Debt Crisis...;;;;;;;;;;;;;x
EVTDESC6021;The financial crisis of 2008  is considered by many economists to have been the worst financial crisis since the Great Depression of the 1930s. \n \nIt threatened the collapse of large financial institutions, which was prevented by the bailout of banks by national governments, but stock markets still dropped worldwide. In many areas, the housing market also suffered, resulting in evictions, foreclosures and prolonged unemployment. \n \nThe crisis played a significant role in the failure of key businesses, declines in consumer wealth estimated in trillions of U.S. dollars, and a downturn in economic activity leading to the 2008–2012 global recession and contributing to the European sovereign-debt crisis. \n \nThe bursting of the U.S housing bubble, which peaked in 2004, caused the values of securities tied to U.S. real estate pricing to plummet, damaging financial institutions globally.;;;;;;;;;;;;;x
EVTDESC6022;Facebook is an online social networking service headquartered in Menlo Park, California. Its website was launched on February 4, 2004, by Mark Zuckerberg with his Harvard College roommates and fellow students Eduardo Saverin, Andrew McCollum, Dustin Moskovitz and Chris Hughes. \n \nThe founders had initially limited the website's membership to Harvard students, but later expanded it to colleges in the Boston area, the Ivy League, and Stanford University. It gradually added support for students at various other universities and later to high-school students. \n \nSince 2006, anyone who is at least 13 years old was allowed to become a registered user of the website, though the age requirement may be higher depending on applicable local laws.;;;;;;;;;;;;;x
EVTDESC15000;The Four Noes and One Without also known as the Four Noes was a pledge by President of the Republic of China Chen Shui-bian made in his inauguration speech on 20 May 2000, concerning the political status of Taiwan. \n \nThe pledge was that, provided the People's Republic of China has no intention to use military force against Taiwan, Chen's administration would not pursue Taiwanese independence. \n \nThe Four Noes and One Without were an important part of Republic of China-United States relations. Several times, Chen had to reassure the United States that the Four Noes and One Without policy had not been abolished and that he was not attempting to circumvent the pledge via any loopholes.;;;;;;;;;;;;;x
EVTDESC15002;The Treaty of Good-Neighborliness and Friendly Cooperation Between the People's Republic of China and the Russian Federation is a twenty-year strategic treaty which was signed by the leaders of the two international powers, Jiang Zemin and Vladimir Putin, on July 16, 2001. \n \nThe treaty outlines the broad strokes which are to serve as a basis for peaceful relations, economic cooperation, as well as diplomatic and geopolitical reliance.\n \nThe treaty also encompasses a mutual, cooperative approach to environmental technology regulations and energy conservation and toward international finance and trade. \n \nThe document affirms Russia's stand on Taiwan as "an inalienable part of China", and highlights the commitment to ensure the "national unity and territorial integrity" in the two countries.;;;;;;;;;;;;;x
EVTDESC15005;Although many believe Hu was originally hand-picked by Deng as the youngest member of China's top leadership and a leading candidate to succeed Jiang, he had exercised a great deal of political skills between 1992 and 2002 to consolidate his position, and eventually emerged as Jiang's heir apparent in his own right. Hu also benefited from the slow but progressive institutionalization of power succession within the Party, something his predecessors lacked entirely. \n \nSince the early 1980s, the People's Republic of China has been marked by progressive institutionalization and rule by consensus, and moved away from the Maoist authoritarian model. \n \nMost external observers agree that Hu presided over a decade of consistent economic growth, led China through the storm of the global financial crisis relatively unscathed, and increased China's international stature immensely.;;;;;;;;;;;;;x
EVTDESC15006;The 2010 Yushu earthquake struck on April 14 and registered a magnitude of 6.9Mw. \n \nIt originated in Yushu, Qinghai, China, at 7:49 am local time, According to the Xinhua News Agency, 2,698 people have been confirmed dead, 270 missing, and 12,135 injured of which 1,434 are severely injured. \n \nIn Qinghai, building damage was reported with no casualties in the counties of Zadoi, Nangqên, and Qumarleb of Yushu Prefecture. At least 11 schools were destroyed in the earthquake Over 85% of buildings in Gyegu, mostly of wood-earth construction, were destroyed, leaving hundreds trapped and thousands homeless. A vocational school collapsed and trapped many students. Power outage was also reported in Gyêgu. \n \nThe earthquake occurred in a Tibetan region in Qinghai province, where 93% of the local population is of Tibetan ethnicity, and many locals do not speak or understand Mandarin Chinese.;;;;;;;;;;;;;x
EVTDESC21000;The Treaty of Nice was signed by European leaders on 26 February 2001 and came into force on 1 February 2003. \n \nThe Treaty reformed the institutional structure of the European Union to withstand eastward expansion, a task which was originally intended to have been done by the Amsterdam Treaty, but failed to be addressed at the time. \n \nProponents of the Treaty claimed it was a utilitarian adjustment to cumbersome EU governing mechanisms and a required streamlining of the decision-making process, necessary to facilitate enlargement of the EU into Central and Eastern Europe. \n \nThey claim, that consequently, the treaty was vitally important for the integration and future progress of these former Eastern Bloc countries.;;;;;;;;;;;;;x
EVTDESC21001;The Treaty of Accession 2003 was the agreement between the member states of the European Union and ten countries §B(Czech Republic, Estonia, Cyprus, Latvia, Lithuania, Hungary, Malta, Poland, Slovenia, Slovakia)§W concerning these countries' accession into the European Union. \n \nAt the same time it changed a number of points which were originally laid down in the Treaty of Nice. The treaty was signed on 16 April 2003 in Athens, Greece and it entered into force on 1 May 2004, resulting in enlargement of the European Union with 10 states. \n \nThe 2004 enlargement of the European Union was the largest single expansion of the European Union, in terms of territory, number of states, and population. However, it was not the largest in terms of gross domestic product. European leaders met in Dublin for fireworks and a flag-raising ceremony at Áras an Uachtaráin, the Irish presidential palace.;;;;;;;;;;;;;x
EVTDESC21002;The Treaty of Lisbon or Lisbon Treaty (initially known as the Reform Treaty) is an international agreement that amends the two treaties which form the constitutional basis of the European Union (EU). The Lisbon Treaty was signed by the EU member states on 13 December 2007, and entered into force on 1 December 2009. It amends the Treaty on European Union and the Treaty establishing the European Community. \n \nIn this process, the Rome Treaty was renamed to the Treaty on the Functioning of the European Union. Prominent changes included the move from unanimity to qualified majority voting in several policy areas in the Council of Ministers, a change in calculating such a majority to a new double majority, a more powerful European Parliament forming a bicameral legislature alongside the Council of ministers under the ordinary legislative procedure, a consolidated legal personality for the EU and the creation of a long-term President of the European Council.;;;;;;;;;;;;;x
EVTDESC21003;An emergency meeting of the European Union council has been called due to recent events in South Ossetia. \n \nThe Russian government has taken the unexpected step of incorporating South Ossetia into the Russian Federation, essentially annexing the former territory part of Georgia. \n \nSuch an aggressive move by Russia towards another European country demands a response from the European community as a whole. \n \nWestern members of the European union are insisting on imposing economic sanctions against both Russia and South Ossetia while Eastern members are suggesting a more careful approach towards the Russians which will not damage their own financial standings.;;;;;;;;;;;;;x
EVTDESC21004;Following the recognition of South Ossetia by the United Nations Security Council the Euorpean Council must now decide how to respond to these events. \n \nUntil the recent resolution by the Security Council South Ossetia was considered as a territory part of Georgia and its government was not recognized by any other state. \n \nWith the recent recognition the situation in the region has changed and the EU may choose to follow the Security Council decision or reject the recognition which should send a powerful message to any country in the region which may want to challange the territorial integrity of European countries.;;;;;;;;;;;;;x
EVTDESC23999;Vladimir Putin was inaugurated president on 7 May 2000. He appointed Minister of Finance Mikhail Kasyanov as his Prime minister. \n \nBetween 2000 and 2004, Putin set about reconstruction of the impoverished condition of the country, apparently winning a power-struggle with the Russian oligarchs, reaching a 'grand-bargain' with them. This bargain allowed the oligarchs to maintain most of their powers, in exchange for their explicit support for – and alignment with – his government. \n \nPutin was criticized in the West and also by Russian liberals for what many observers considered a wide-scale crackdown on media freedom in Russia. \n \nDuring his first term in office, Putin moved to curb the political ambitions of some of the Yeltsin-era oligarchs, resulting in the exile or imprisonment of such people as Boris Berezovsky, Vladimir Gusinsky, Mikhail Khodorkovsky.;;;;;;;;;;;;;x
EVTDESC24000;The Treaty of Good-Neighborliness and Friendly Cooperation Between the People's Republic of China and the Russian Federation is a twenty-year strategic treaty which was signed by the leaders of the two international powers, Jiang Zemin and Vladimir Putin, on July 16, 2001.\n \nThe treaty outlines the broad strokes which are to serve as a basis for peaceful relations, economic cooperation, as well as diplomatic and geopolitical reliance. The treaty also encompasses a mutual, cooperative approach to environmental technology regulations and energy conservation and toward international finance and trade. \n \nThe document affirms Russia's stand on Taiwan as "an inalienable part of China", and highlights the commitment to ensure the "national unity and territorial integrity" in the two countries.;;;;;;;;;;;;;x
EVTDESC24001;Mr President, \n \nOur nuclear submarine the K-141 Kursk has gone missing and is not responding to hails. It took part in the naval exercises the navy was conducting at the Barents Sea and several of our ships have detected explosions near Kursk's last known location. \n \nThe submarine may have had some sort of an accident, the matter is being looked into by our top officers and as of now there does not seem to be a reason to worry, the Kursk after all is an unsinkable submarine. \n \nNews of the incident have already started spreading across the nation and abroad as well as various conspiracy theories. We should issue a statement regarding the issue to calm down the population and bring an end to the wild speculation that is going about, this issue will be dealt with swiftly so there is no need for panic.;;;;;;;;;;;;;x
EVTDESC24002;Mr President, \n \nWe are continuing the rescue attempts of the Kursk and its crew, the situation is under control. Despite the rumours that have been going all over the country the Kursk nearly had a malfunction. \n \nDespite this, the media seem to have a different interpretation of events and are demanding you return to Moscow from your vacation in Sochi to assume command of the rescue operations. \n \nAlso, we have received offers of assistance from several countries such the USA, Norway and the United Kingdom but at this point the head of our Northern Fleet Admiral Popov insists we do not require any outside involvement, accepting such help will make the government and Russia look weak in the eyes of the world.;;;;;;;;;;;;;x
EVTDESC24003;Mr President, \n \nDespite our best efforts the rescue and recovery operations we have attempted have failed. By now we can assume the crew is dead and the public is even more enraged by the fact we have rejected foreign aid. \n \nA British recovery vessel and Norwegian divers are on standby near the Kursk's location to begin recovery operations, perhaps it is time to allow them to access the submarine...;;;;;;;;;;;;;x
EVTDESC24004;Mr President, \n \nOur divers have entered the submarine after the Norwegian divers cut the hull section leading to the compartment nine where crew members of the Kursk are belived to be residing. \n \nIt seems all crew members have perished due to a fire which took over the submarine, some are burned so bad it is impossible to identify them. Our divers have removed all sensitive information and recovered the ship's log but for now we will have to suspend the operation due to extreme weather. \n \nAll that remains now is to decide what to do with the remains of the Kursk. Recovering a submarine of this size is a very costly operation but could lift the spirits of the nation and allow us to put a proper end to this incident.;;;;;;;;;;;;;x
EVTDESC24005;President Putin met with about 400-600 angry and grief-filled residents of the Vidyayevo navy base and about 350 family members of the Kursk's crew. \n \nDuring the meeting, Nadezhda Tylik, the mother of Kursk submariner Lt. Sergei Tylik, was extremely emotional and interrupted the meeting. She harangued Putin and Deputy Prime Minister Klebanov, accusing them of lying to the family members. \n \nWhen she would not be quiet, a woman in civilian apparel behind her forcibly injected her through her clothing with a sedative. Tylik later stated, "The injection was done to shut my mouth. Immediately after it I just lost the ability to speak and was carried out." \n \nThe whole scene was captured by a TV crew, although it was not televised within Russia. The rest of the world was able to see officials remove her from the meeting.;;;;;;;;;;;;;x
EVTDESC24006;Mr President, \n \nIgor Sergeyev the minister of defence has placed a resignation request due to the recents events involving the Kursk disaster. \n \nWhile he is an efficient leader keeping him at his post could cause an outrage by the public which expects some kind of measures and responsibility to be taken from members of the cabinet. \n \nIt would also be wise for his replacement not to be from the ranks of the military since the military has a really bad reputation in the eyes of the public for now.;;;;;;;;;;;;;x
EVTDESC24007;The Russian government committed to raising the wreck in a 65M salvage operation. It became the largest salvage operation of its type ever accomplished. On 8 October 2001, fourteen months after the disaster, they raised the remainder of the submarine. Once the sub was raised it was carried back under the barge to the Russian Navy's Roslyakovo Shipyard in Murmansk where the submarine was cut up for scrap. \n \nAn official investigation after most of the wreck was raised along with analysis of pieces of debris concluded that a faulty weld in the casing of the practice torpedo caused high-test peroxide to leak, which caused the kerosene fuel to explode. The initial explosion destroyed the torpedo room, severely damaged the control room, incapacitated or killed the control room crew, and caused the submarine to sink. The fire resulting from this explosion in turn triggered the detonation of between five and seven torpedo warheads after the submarine had struck bottom.;;;;;;;;;;;;;x
EVTDESC24008;On 1 December 2001, Prosecutor General Vladimir Ustinov presented a preliminary report to President Putin. Ustinov wrote that the entire military exercise the Kursk was part of had been "poorly organized" and that the probe had revealed "serious violations by both Northern Fleet chiefs and the Kursk crew." \n \nShortly afterward, Putin transferred the Northern Fleet commander, Vyacheslav Popov, and his chief of staff, Admiral Mikhail Motsak. Popov and Motsak had championed the story that the accident had been caused by a collision with a NATO submarine. When Putin dismissed them, he made a point of repudiating the collision theory. \n \nPutin dismissed the Northern Fleet's submarine commander, Vice Admiral Oleg Burtsev,  and in total removed 12 high-ranking officers in charge of the Northern Fleet. Paradoxically, he said their dismissal had nothing to do with the Kursk disaster,but that they had been responsible for "serious flaws in the organizations of the service.";;;;;;;;;;;;;x
EVTDESC24009;To: Foreign Minister of $COUNTRY$ \n \nWe appreciate your offer to help us in the rescue attempts of the Kursk but be sure the Russian navy is more than capable to deal with this incident. Despite of what you may have been led to believe the Kursk nearly had a malfunction. \n \nWe have established communications with the crew, water and oxygen are being supplied to them. At this time there is no need for any outside involvement with the rescue operations and the brave Russian northern fleet rescue teams are more than capable to finish rescue operations on their own. \n \n Sincerely, \n \nNorthern Fleet Admiral Popov.;;;;;;;;;;;;;x
EVTDESC24010;We have received an urgent request of assistance from our partners in Ukraine led by President Leonid Kuchma and Prime Minister Viktor Yanukovych who is nominated for the upcoming presidental election. \n \nIt seems that European and American influence is growing in the country and several opposition parties have initiated action to topple the current regime in Kiev. Ever since the collapse of the Soviet Union there was a Russian friendly regime in Kiev and it seems now forces within and outside of Ukraine are attempting to change this. \n \nWe must decide on how to react to this before it is too late, if we allow an anti Russian party to come to power in Ukraine we could lose the influence we have there and further loss of influence in Ukraine could lead the country to join the European Union and NATO.;;;;;;;;;;;;;x
EVTDESC24011;The war in Chechnya and large-scale fighting within Chechnya had ceased but daily attacks continue particularly in the southern portions of Chechnya, spilling into nearby territories of the Caucasus as well. \n \nTypically, small separatist units target Russian and pro-Russian officials, security forces, and military and police convoys and vehicles. The separatist units employ improvised explosive devices and sometimes group up for larger raids. Russian forces then retaliate with artillery and air strikes, as well as counter-insurgency operations. \n \nRussia has recovered from a deadly war and a national embarrassment when a military stalemate had occured in the First Chechen War and Russia was forced withdraw troops from Chechnyato and sign a ceasefire as part of the Khasavyurt Accord.;;;;;;;;;;;;;x
EVTDESC24012;The Beslan School Mssacre started on 1 September 2004, lasted three days and involved the capture of over 1,100 people as hostages (including 777 children), ending with the death of 385 people. \n \nThe crisis began when a group of armed Islamic separatist militants, mostly Ingush and Chechen, occupied School Number One in the town of Beslan, North Ossetia. \n \nThe hostage-takers were the Riyadus-Salikhin Battalion, sent by the Chechen warlord Shamil Basayev, who demanded recognition of the independence of Chechnya at the UN and Russian withdrawal from Chechnya. \n \nThe attack at Beslan was met with international abhorrence and universal condemnation, while countries and charities around the world donated to funds set up to assist the families and children that were involved in the Beslan crisis.;;;;;;;;;;;;;x
EVTDESC24013;The remains of the former Russian Tsar Nicholas II that were found in 1991 have been identified. \n \nNicholas II ruled from 1 November 1894 until his forced abdication on 15 March 1917. His reign saw Imperial Russia go from being one of the foremost great powers of the world to economic and military collapse. Political enemies nicknamed him Nicholas the Bloody because of the Khodynka Tragedy, anti-Semitic pogroms, Bloody Sunday, his violent suppression of the 1905 Revolution, his execution of political opponents and his perceived responsibility for the Russo-Japanese War. \n \nNicholas II, his wife, Alexandra Feodorovna. his son, Alexei Nikolaevich. his four daughters, Olga Nikolaevna, Tatiana Nikolaevna, Maria Nikolaevna and Anastasia Nikolaevna were executed by the Bolsheviks on the night of 16/17 July 1918.;;;;;;;;;;;;;x
EVTDESC24014;The Russian State Duma (The Russian Parliament) has adopted a resolution which calls on the Russian president and government to consider the recognition of the breakaway republics of Abkhazia and South Ossetia. \n \nThis may be an opportunity for us to improve our relations with both of these regions that have been de facto separate from Georgia, no doubt a recognition of their independence will strengthen trade relations between our two countries. \n \nHowever, such a recognition will not be viewed well in both Georgia and the Western countries. These two republics have no international recognition and by improving relations with them we might damage relations with other Western countries.;;;;;;;;;;;;;x
EVTDESC24015;Mr President, \n \nFollowing the interception of a Georgian unmanned unarmed aerial vehicle over the territory of Abkhazia the Georgian military has increased its presence in the area. \n \nGeorgian troops are amassing on the border with Abkhazia in a clear act of provocation meant to trigger a response from Russia. We don't know if this is a temporary measure or a permanent re-basing of their troops but we should be ready in case they decide to attack us or Abkhazia.;;;;;;;;;;;;;x
EVTDESC24016;A proclamation has been issued by the president of South Ossetia \n \nIn response to the recent events in Abkhazia and South Ossetia the president of Republic of North Ossetia Taymuraz Mamsurov has issued a statement asking Russia and other countries in the region to reunite North and South Ossetia. \n \nNo doubt such a statement at these times will have an effect on our relations with our neighbours and the world but perhaps this is the perfect time to initiate a move in this direction. \n \nSupporting the move will probably raise tenstions with Georgia but our relations are already at an all time low so consequences should be minimal...;;;;;;;;;;;;;x
EVTDESC24017;Mr President, \n \nGeorgia has decided to drop its claims to the region of South Ossetia. \n \nThese are great news that will no doubt ease tensions in the region and reduce foreign pressure on Russia and South Ossetia. We could take this opportunity to finish what we started and incorporate South Ossetia into the Russian Federation, after dropping its claims over the region Georgia will not have a legitimate reason to object to this move. \n \nHowever, we should consider the response of the international community, annexing more territory into the Russian Federation could raise a few eyebrows in the West and may cause concerns that could lead to tensions with our Western neighbours.;;;;;;;;;;;;;x
EVTDESC24018;Mr President, \n \nGeorgia has requested that we respond to a recent flyby of our military jets over South Ossetia, It seems this act has stirred up great resentment in Tbilisi and an official explanation is demanded by the Georgian government. \n \nWe have received the proper authorization to fly over the area from our partners in South Ossetia so there was no violation of international law, maybe its time we cool down some hot heads in Tbilisi. \n \nThe recent build up of forces near the South Ossetia border is of much concern and our reconnaissance flight has proved that the Georgian military is indeed building up its forces in the area...;;;;;;;;;;;;;x
EVTDESC24019;Mr President, \n \nOur mighty army has pushed back the invading Georgian army from South Ossetia and the population welcomes our soldiers as liberators, some ministers in the cabinet as well as military figures have suggested that perhaps this is a good time to make a strong diplomatic move. \n \nWe could use this chance to incorporate South Ossetia to prevent any further attacks or encroachment on this territory by Georgia or NATO forces in the future. This will however likely to cause an uproan and a response from the Security Council which will see this move as a hostile land grab considering South Ossetia is regarded as part of Georgia by international law. \n \nThe alternative is to return the situation to the pre-war condition or a similar one but with access for our military which will remain to defend the area against any future threats.;;;;;;;;;;;;;x
EVTDESC24020;Mr President, \n \nAlthough the war in South Ossetia has ended forces from the Republic of Abkhazia and Russian troops still remain in the Kodori Valley region of Georgia. \n \nWe need to decide what to do about this peace of land, if we decide to keep the region it will have to be transferred to our Abkaz allies who lay claims to it... this will also mean the expulsion of thousands of Georgians currently living there. \n \nOn the other hand we could return the are to the control of the Georgian government, this may be a good step for a future rebuilding of relatins between our two countries. \n \nMilitary advisor's are pointing our that the valley is of much strategical importance so giving it up could be a mistake in the long run.;;;;;;;;;;;;;x
EVTDESC24021;United Russia was founded in December 2001 through a merger of the Unity and Fatherland – All Russia parties. \n \nWhile Unity had initially had only one narrow purpose, limited only to the 1999 Duma elections, after the victory state officials began to transform the party into a permanent one. A large number of independent deputies who had been elected to the Duma were invited to join the party's delegation. \n \nOn April 2001, OVR and Unity leaders issued a joint declaration that they had started the process of unification. In July 2001, the unified party, called "Union of Unity and Fatherland" held its founding congress, and in December 2001, it became "All-Russian Party of Unity and Fatherland", or more commonly, United Russia. \n \nThis new united party will give us much greater control over all aspects of the country with legitimacy from the Russian people.;;;;;;;;;;;;;x
EVTDESC33000;In the 2004 South American Summit, representatives of twelve South American nations signed the Cuzco Declaration, a two-page letter of intent announcing the establishment of the then-named "South American Community of Nations". \n \nThe leaders announced the intention of modeling the new community in the mold of the European Union, including a unified passport, a parliament and, eventually, a single currency. \n \nThe then Secretary General of the Andean Community Allan Wagner speculated that an advanced union such as the EU should be possible within the next fifteen years.;;;;;;;;;;;;;x
EVTDESC30000;The 2004 Indian Ocean earthquake occurred on 26 December with an epicentre off the west coast of Sumatra, Indonesia. The event is known by the scientific community as the Sumatra–Andaman earthquake. \n \nThe undersea megathrust earthquake was caused when the Indian Plate was subducted by the Burma Plate and triggered a series of devastating tsunamis along the coasts of most landmasses bordering the Indian Ocean, killing 230,000 people in 14 countries, and inundating coastal communities with waves up to 30 metres (100 ft) high. \n \nIt was one of the deadliest natural disasters in recorded history. Indonesia was the hardest-hit country, followed by Sri Lanka, India, and Thailand. \n \nThe plight of the affected people and countries prompted a worldwide humanitarian response. In all, the worldwide community donated more than $14 billion in humanitarian aid.;;;;;;;;;;;;;x
EVTDESC30001;The 29 October 2005 Delhi bombings occurred on 29 October 2005 in Delhi, India, killing 62 people and injuring at least 210 others in three explosions. \n \nThe bombings came only two days before the important festival of Diwali, which is celebrated by Hindus, Sikhs, and Jains. The bombs were triggered in two markets in central and south Delhi and in a bus in the Govindpuri area in the south of the city. \n \nIndian investigators believe the Kashmir separatist/ Islamic terrorist group Lashkar-e-Taiba was behind the attacks.;;;;;;;;;;;;;x
EVTDESC282000;The Bonn Agreement  was the initial series of agreements intended to re-create the State of Afghanistan following the U.S. invasion of Afghanistan in response to the September 11, 2001, terrorist attacks. Since no nationally-agreed-upon government had existed in Afghanistan since 1979, it was felt necessary to have a transition period before a permanent government was established. A nationally-agreed-upon government would require at least one loya jirga to be convened. \n \nHowever, in the absence of law and order in the wake of the rapid victory of American and Afghan Northern Alliance forces, immediate steps were felt to be required. \n \nIn December' 2001, 25 prominent Afghans met under UN auspices in Bonn, Germany, to decide on a plan for governing the country. As a result, the Afghan Interim Authority (AIA) - made up of 30 members. The Conference chose Hamid Karzai, who was subsequently elected President in 2004.;;;;;;;;;;;;;x
EVTDESC42000;On 21 September 2001, a huge explosion occurred in the AZF fertiliser factory in Toulouse, France, belonging to the Grande Paroisse branch of the Total group. Three hundred tonnes of ammonium nitrate was stored (the maximum capacity was 2,000 tonnes) in the hangar #221. The whole factory was destroyed making a crater of depth 20 to 30 m (65 to 100 ft), with a diametre of 200 m (650 ft). \n \nThe blast measured 3.4 on the Richter scale, with an estimated power equivalent to 20-40 tons of TNT. Police at first believed that at least five bombs had simultaneously gone off. There is still controversy over the exact number of explosions. The disaster caused 29 deaths (28 from the factory, 1 secondary school pupil from a neighbouring school), 2,500 seriously wounded, and 8,000 light casualties. Two thirds of the city's windows were shattered, causing 70 eye wounds and several thousand wounds which had to be sutured.;;;;;;;;;;;;;x
EVTDESC42001;Aérospatiale-BAC Concorde is a turbojet-powered supersonic passenger jet airliner that was operated until 2003. It featured a maximum speed over twice the speed of sound at Mach 2.04 \n \nConcorde was jointly developed and produced by Aérospatiale and the British Aircraft Corporation (BAC) under an Anglo-French treaty. Concorde's name reflects the development agreement between the United Kingdom and France. \n \nOn 10 April 2003, Air France and British Airways simultaneously announced that they would retire Concorde later that year. They cited low passenger numbers following the 25 July 2000 crash, the slump in air travel following the September 11, 2001 attacks, and rising maintenance costs. \n \nAlthough Concorde was technologically advanced when introduced in the 1970s, 30 years later, its analogue cockpit was dated.;;;;;;;;;;;;;x
